[2018-06-05 09:44:28] - Bridge - INFO     - [Bridge.py:236  } Requesting https://develop2-api.symphony.com:8444/sessionauth/v1/authenticate
[2018-06-05 17:29:38] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/PGfuhBg73Ahvd_v0uLbZ23___pwwuEK3dA/message/create
[2018-06-05 17:29:39] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:30:26] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/agent/v4/stream/PGfuhBg73Ahvd_v0uLbZ23___pwwuEK3dA/message/create
[2018-06-05 17:30:27] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-06-05 17:31:02] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v3/room/PGfuhBg73Ahvd_v0uLbZ23___pwwuEK3dA/update
[2018-06-05 17:31:03] - Bridge - INFO     - [Bridge.py:178  } [API]Status 200
[2018-07-06 12:20:55] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-07-06 12:23:17] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-07-06 12:24:54] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-07-06 12:31:39] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
[2018-07-06 12:52:55] - Bridge - INFO     - [Bridge.py:173  } [API]Requesting https://develop2.symphony.com/pod/v2/sessioninfo
